Unnamed: 0,认购日期,产品起息日,产品到息日,产品期限,认购金额(万元),产品发行方名称,理财产品名称,sample_id,实际购买公司名称,理财类型,资金来源,实际购买公司和上市公司关系,买卖方是否有关联关系
3776,,,,,5000,广州农村商业银行,“赢家稳盈1641号”理财产品,19200,广东广弘控股股份有限公司,银行理财产品,自有资金,公司本身,否
3777,,,,nan天,5000,招商银行,天添金进取型理财计划,19200,广东广弘控股股份有限公司,银行理财产品,自有资金,公司本身,否
3778,,,,nan天,1000,招商银行,天添金稳健型理财计划,19200,广东广弘控股股份有限公司,银行理财产品,自有资金,公司本身,否
3779,,,,nan天,24000,招商银行,点金公司理财之天添金理财计划,19200,广东广弘控股股份有限公司,银行理财产品,自有资金,公司本身,否
3780,,,,nan天,5000,广州银行,广州银行“公司红棉理财——91天人民币资产组合计划”,19201,广东广弘控股股份有限公司,银行理财产品,自有资金,控股参股公司,否
3781,,,,nan天,,中国农业银行股份有限公司福泉市支行,,19208,贵州川恒化工股份有限公司,银行理财产品,自有资金,控股参股公司,否
3782,,,,nan天,,中国农业银行股份有限公司福泉市支行,,19212,贵州川恒化工股份有限公司,银行理财产品,自有资金,控股参股公司,否
3783,,,,nan天,,中国农业银行股份有限公司福泉市支行,,19213,贵州川恒化工股份有限公司,银行理财产品,自有资金,公司本身,否
3784,,,,nan天,,中国农业银行股份有限公司福泉市支行,,19214,贵州川恒化工股份有限公司,银行理财产品,自有资金,公司本身,否
3785,2019-06-06,2019-06-06,,,30000,中国民生银行股份有限公司,非凡资产管理翠竹9W理财产品周四公享02款(特),19237,隆鑫通用动力股份有限公司,银行理财产品,自有资金,公司本身,否
3786,,,,,40000,招商银行股份有限公司,步步生金8699号保本理财产品,19256,三湘股份有限公司,银行理财产品,自有资金,公司本身,否
3787,,,,nan天,50,中国工商银行股份有限公司,中国工商银行挂钩汇率法人人民币结构性存款产品-7天滚动型2015款,19282,恒逸石化股份有限公司,结构性存款,自筹资金,公司本身,否
3788,,,,nan天,40000,中国银行股份有限公司浙江省分行,中银保本理财—人民币“按期开放”,19286,恒逸石化股份有限公司,银行理财产品,自筹资金,公司本身,否
3789,,,,nan天,11000,中国银行上海自贸区分行,中银保本理财—人民币“按期开放”(自贸区),19288,恒逸石化股份有限公司,银行理财产品,自筹资金,公司本身,否
3790,,,,,2278,工行萧山分行,保本型法人63天稳利人民币理财产品,19290,恒逸石化股份有限公司,银行理财产品,自筹资金,控股参股公司,否
3791,,,,nan天,35500,工行萧山分行,保本型法人35天稳利人民币理财产品,19290,恒逸石化股份有限公司,银行理财产品,自筹资金,公司本身,否
3792,,,,2年,58700,工行萧山分行,保本型“随心E”法人人民币理财产品说明书,19290,恒逸石化股份有限公司,银行理财产品,自筹资金,控股参股公司,否
3793,,,,nan天,3000,平安银行,平安银行对公结构性存款(保本100%挂钩利率)产品,19316,江苏南方卫材医药股份有限公司,结构性存款,自筹资金,公司本身,否
3794,,,,nan天,2500,平安银行,平安银行对公结构性存款(保本100%挂钩利率)产品,19317,江苏南方卫材医药股份有限公司,结构性存款,自筹资金,公司本身,否
3795,,,,nan天,3500,平安银行,平安银行对公结构性存款(保本100%挂钩利率)产品,19318,江苏南方卫材医药股份有限公司,结构性存款,自筹资金,公司本身,否
3796,,,,nan天,2500,德邦证券股份有限公司,德邦兴锐29号收益凭证,19319,江苏南方卫材医药股份有限公司,证券公司理财产品,自筹资金,公司本身,否
3797,,,,nan天,3500,国泰君安证券君柜宝,国泰君安证券君柜宝一号2018年第278期收益凭证,19320,江苏南方卫材医药股份有限公司,证券公司理财产品,自筹资金,公司本身,否
3798,,,,nan天,2500,德邦证券股份有限公司,德邦兴锐21号收益凭证,19321,江苏南方卫材医药股份有限公司,证券公司理财产品,自筹资金,公司本身,否
3799,,,,2018天,2000,苏州银行股份有限公司常州分行,2018年第429期结构性存款,19322,江苏南方卫材医药股份有限公司,结构性存款,自筹资金,公司本身,否
3800,,,,nan天,1000,德邦证券股份有限公司,德邦兴锐4号收益凭证,19323,江苏南方卫材医药股份有限公司,证券公司理财产品,自筹资金,公司本身,否
3801,,,,2018天,2000,苏州银行股份有限公司常州分行,2018年第3期结构性存款,19324,江苏南方卫材医药股份有限公司,结构性存款,自筹资金,公司本身,否
3802,2018-04-20,2018-04-20,,,,光大证券股份有限公司,光大证券光鑫系列收益凭证3月期第522号,19338,东方时尚驾驶学校股份有限公司,证券公司理财产品,自筹资金,公司本身,否
3803,,,,,,中国民生银行股份有限公司北京分行,与利率挂钩的结构性产品,19339,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3804,,,,nan天,,招商银行股份有限公司北京方庄支行,招商银行结构性存款,19340,东方时尚驾驶学校股份有限公司,结构性存款,自筹资金,公司本身,否
3805,,,,,,中国民生银行股份有限公司北京分行,与利率挂钩的结构性产品,19340,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3806,,,,nan天,,招商银行股份有限公司北京方庄支行,招商银行结构性存款,19341,东方时尚驾驶学校股份有限公司,结构性存款,自筹资金,公司本身,否
3807,,,,nan天,,招商银行股份有限公司北京方庄支行,招商银行结构性存款,19342,东方时尚驾驶学校股份有限公司,结构性存款,自筹资金,公司本身,否
3808,,,,nan天,,招商银行股份有限公司方庄支行,招商银行点金公司理财增利系列76405号理财计划(代,19343,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3809,,,,nan天,,招商银行股份有限公司方庄支行,招商银行点金公司理财増利系列76286号理财计划,19344,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3810,,,,nan天,,招商银行股份有限公司方庄支行,招商银行点金公司理财定制增利系列76308号理财计划,19345,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3811,,,,nan天,,招商银行股份有限公司北京方庄支行,招商银行点金公司理财增利系列76025号理财计划,19346,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3812,,,,nan天,,恒丰银行股份有限公司北京奥运村支,恒裕金理财-各得利(优先级)系列2016年第12期A款,19346,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3813,2016-03-31,2016-03-31,,,,民生银行亚运村支行,非常资产管理35天安赢第093期对公款,19347,东方时尚驾驶学校股份有限公司,银行理财产品,自筹资金,公司本身,否
3814,,,,nan天,5000,中国银行,中银保本理财-人民币按期开放,19348,广西柳州医药股份有限公司,银行理财产品,自筹资金,公司本身,否
3815,2018-09-03,2018-09-03,,,2500,,人民币挂钩型结构性存款(机构客户),19349,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3816,2018-09-03,2018-09-03,,,2500,,人民币挂钩型结构性存款(机构客户),19349,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3817,,,,nan天,5000,中国银行股份有限公司,中国银行股份有限公司单位结构性存款,19350,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3818,,,,nan天,10000,中国银行股份有限公司,中国银行股份有限公司单位结构性存款,19351,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3819,,,,nan天,5000,中国银行股份有限公司,中国银行股份有限公司单位结构性存款,19352,广西柳州医药股份有限公司,结构性存款,自筹资金,控股参股公司,否
3820,,,,nan天,10000,中国银行股份有限公司,中国银行股份有限公司单位结构性存款,19353,广西柳州医药股份有限公司,结构性存款,自筹资金,控股参股公司,否
3821,2017-12-22,2017-12-22,,,10000,中国中银,对公封闭式新型结构性存款,19354,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3822,,,,nan天,5000,中国银行股份有限公司,中国银行股份有限公司单位结构性存款,19355,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3823,,,,nan天,10000,中国银行股份有限公司,中国银行股份有限公司单位结构性存款,19356,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3824,,,,,10000,中国民生银行股份有限公司上海分行,与利率挂钩的结构性产品,19357,广西柳州医药股份有限公司,银行理财产品,自筹资金,公司本身,否
3825,,,,nan天,5000,中国银行股份有限公司,中国银行股份有限公司单位结构性存款,19358,广西柳州医药股份有限公司,结构性存款,自筹资金,公司本身,否
3826,,,,nan天,10000,中国银行,中银保本理财-人民币按期开放,19359,广西柳州医药股份有限公司,银行理财产品,自筹资金,公司本身,否
3827,,,,nan天,10000,中国银行,中银保本理财-人民币按期开放,19360,广西柳州医药股份有限公司,银行理财产品,自筹资金,公司本身,否
3828,,,,nan天,10000,中国银行,中银保本理财-人民币按期开放,19360,广西柳州医药股份有限公司,银行理财产品,自筹资金,公司本身,否
3829,2017-01-16,2017-01-16,,,2500,,共赢保本天天快车B款,19363,南华生物医药股份有限公司,银行理财产品,自有资金,公司本身,否
3830,,,,nan天,,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,19364,福建福能股份有限公司,银行理财产品,自筹资金,公司本身,否
3831,,,,nan天,,中国邮政储蓄银行,中国邮政储蓄银行邮银财智·盛盈2016年第93期人民币理财产品,19365,福建福能股份有限公司,银行理财产品,自筹资金,控股参股公司,否
3832,,,,nan天,,中国银行股份有限公司,中银保本理财——人民币按期开放理财产品,19365,福建福能股份有限公司,银行理财产品,自筹资金,公司本身,否
3833,,,,,,福建海峡银行股份有限公司总行营业部,“海蕴理财——稳健系列专属”2016年第71期,19366,福建福能股份有限公司,银行理财产品,自筹资金,公司本身,否
3834,,,,,,国家开发银行股份有限公司福建省分行,国开2016271号封闭式保本型人民币理财产品,19367,福建福能股份有限公司,银行理财产品,自筹资金,控股参股公司,否
3835,,,,nan天,,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,19368,福建福能股份有限公司,银行理财产品,自筹资金,控股参股公司,否
3836,,,,nan天,,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,19369,福建福能股份有限公司,银行理财产品,自筹资金,公司本身,否
